id,Summary,Status,Type,Owner,Priority,Milestone,Component,Version,Severity,Created,Modified,Parent ID,Points,Reviewer,Reporter,Keywords
28148,Limit or Restrict PTCPSocket and PUDPSocket IPC mechanisms,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,22 oct. 2018 20:17:07,14 dic. 2018 07:09:25,#28147,,,tom,tbb-proxy-bypass
28149,Limit or Restrict GetAndroidSystemInfo,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,22 oct. 2018 20:19:56,22 oct. 2018 20:19:56,#28147,,,tom,
28163,"Make ""new window"" and ""new tab"" menu item labels consistent",new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,23 oct. 2018 19:36:49,24 oct. 2018 06:30:09,,,,arthuredelstein,"tbb-usability, ux-team"
28164,"Add ""Read More"" links to blog post teasers",new,defect,hiro,Medium,,Webpages/Blog,,Normal,23 oct. 2018 19:59:02,13 nov. 2018 18:32:53,,,,arthuredelstein,
28167,Delayed loading of pages,needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,23 oct. 2018 21:56:33,31 oct. 2018 18:22:14,,,,traumschule,
28188,firefox.exe has moved or changed,needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,24 oct. 2018 23:33:04,25 oct. 2018 08:18:16,,,,johnbraun,
28190,Hidden service v2 exceeded launch limit with 11 intro points in the last 37 seconds,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,Tor: unspecified,Normal,25 oct. 2018 01:29:40,20 feb. 2019 16:05:17,,,,teor,"regression, tor-hs, 040-deferred-20190220"
28195,TB fails to restart updating 8.5a3,needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,25 oct. 2018 07:38:42,25 oct. 2018 23:30:58,,,,traumschule,tbb-regression
28196,about:preferences#general is not properly translated anymore starting with Tor Browser 8.5a4,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,25 oct. 2018 10:05:53,17 may. 2019 18:17:07,,,,gk,"tbb-regression, TorBrowserTeam201811"
28200,Update downloader does not automatically retry when connection is interrupted,needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,25 oct. 2018 12:53:39,4 feb. 2019 10:14:18,,,,traumschule,tbb-update
28201,"about:support shows ""Firefox""",new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,25 oct. 2018 13:02:20,25 oct. 2018 13:57:13,,,,traumschule,tbb-branding
28204,Make chutney log the verify progress for each circuit,new,defect,,Medium,,Core Tor/Chutney,,Normal,25 oct. 2018 13:33:05,25 oct. 2018 13:33:05,#20647,,,teor,"test, chutney, consistency, jenkins, integration-testing, continuous-integration"
28206,Add a chutney network where the HS connects via a bridge,new,defect,,Medium,,Core Tor/Chutney,,Normal,26 oct. 2018 01:26:08,26 oct. 2018 01:26:08,,,,teor,
28208,Run bridges+hs-v23 for make test-network in 0.3.5 and later,assigned,defect,teor,Medium,Tor: unspecified,Core Tor/Tor,,Normal,26 oct. 2018 01:42:01,15 ene. 2019 18:27:08,,,,teor,"test, fast-fix, 035-deferred-20190115, 041-proposed"
28222,Confusing checkbox in about:preferences#privacy,needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,29 oct. 2018 04:27:26,29 oct. 2018 06:34:35,,,,arthuredelstein,
28241,Corrupt cached consensus and microdescs,needs_information,defect,,Medium,Tor: unspecified,Core Tor/Tor,Tor: 0.3.5.3-alpha,Normal,30 oct. 2018 10:04:30,8 mar. 2019 10:57:43,,,,teor,"035-must, regression?"
28246,Use rust stable in Travis,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,30 oct. 2018 12:50:01,15 ene. 2019 18:23:28,#28244,,,nickm,"035-deferred-20190115, 041-proposed"
28247,Use build.rs in place of test_linking_hack,needs_revision,defect,nickm,Medium,Tor: unspecified,Core Tor/Tor,,Normal,30 oct. 2018 12:55:55,15 ene. 2019 18:23:28,#28244,.1,catalyst,nickm,"035-can, 035-deferred-20190115, 041-proposed"
28252,Firefox Multi-Account Containers don't work,needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,30 oct. 2018 15:17:12,7 nov. 2018 22:33:20,,,,morar,
28256,Add tests for UTF-8 encoded torrcs on Windows,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,Tor: unspecified,Normal,31 oct. 2018 02:35:31,31 oct. 2018 02:35:31,#25729,,,teor,
28259,Is not saving history hurting Tor Browser retention rates?,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,31 oct. 2018 07:45:10,14 feb. 2019 17:55:25,,,,arthuredelstein,"gallagher2018, ux-team, tbb-usability"
28290,Don't allow fingerprinting via navigator.userAgent,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,2 nov. 2018 20:36:51,27 may. 2019 06:54:28,,,,indigotime,tbb-fingerprinting-os
28293,Corrupted obfs4proxy executable after restarts when bridges were offline,new,defect,,Medium,,Circumvention/Pluggable transport,,Normal,3 nov. 2018 06:18:49,6 feb. 2019 22:31:29,,,,traumschule,
28307,DisableNetwork is set,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,4 nov. 2018 02:41:22,5 dic. 2018 20:00:25,,,,Cyber 404,
28314,Alleged Family Members never disappear,new,defect,metrics-team,Medium,,Metrics/Onionoo,,Normal,4 nov. 2018 18:10:58,12 nov. 2018 07:20:31,,,,Quake,
28315,"""New Identity for this Site""",new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,4 nov. 2018 21:48:04,4 nov. 2018 22:58:12,,,,arthuredelstein,
28316,New Identity per search,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,4 nov. 2018 22:57:31,4 nov. 2018 22:57:31,,,,arthuredelstein,
28323,TBB often opens on secondary monitor,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,5 nov. 2018 11:33:48,30 nov. 2018 09:18:26,,,,heyjoe,"tbb-usability, tbb-newnym"
28334,Text fields wider than the screeen cropped,reopened,defect,atagar,Medium,,Core Tor/Nyx,Tor: 0.3.4.9,Normal,5 nov. 2018 18:04:00,16 ene. 2019 09:51:57,,,,wagon,curses
28340,Package gettor for Debian,assigned,defect,,Medium,,Applications/GetTor,,Normal,5 nov. 2018 20:11:59,19 abr. 2019 20:34:58,,,,hiro,
28344,Should we log \r\n on Windows?,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,6 nov. 2018 03:14:00,20 feb. 2019 16:05:17,,,,teor,"fast-fix, 040-roadmap-proposed, 040-deferred-20190220"
28345,Tor Browser hang on macOS when opening a new tab,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,6 nov. 2018 05:09:51,6 nov. 2018 07:08:54,,,,teor,tbb-crash
28368,determine if media.decoder.recycle.enabled allows any linkability,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,7 nov. 2018 20:19:03,9 nov. 2018 17:19:05,,,,mcs,"tbb-linkability,ff60-esr,tbb-mobile"
28370,stop setting obsolete media.eme.apiVisible pref,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,7 nov. 2018 20:19:08,10 nov. 2018 02:48:30,#27268,,,mcs,ff60-esr
28372,determine if onvisibilitychange is a fingerprinting vector,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,7 nov. 2018 20:19:17,12 nov. 2018 17:53:25,,,,mcs,"tbb-fingerprinting,ff60-esr"
28373,verify that cubeb-related tmp files do not violate disk avoidance,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,7 nov. 2018 20:19:21,7 nov. 2018 20:19:21,,,,mcs,"tbb-disk-leak,ff60-esr"
28374,ensure RequestStorageId cannot be accessed remotely,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,7 nov. 2018 20:19:25,13 nov. 2018 08:12:57,#28147,,,mcs,"tbb-fingerprinting,ff60-esr"
28375,improve handling of uninstalled protocol handler,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,7 nov. 2018 20:34:00,7 nov. 2018 20:35:22,,,,mcs,ff60-esr
28377,Add libnss to the travis apt and macOS packages,assigned,defect,teor,Medium,Tor: unspecified,Core Tor/Tor,Tor: 0.3.5.1-alpha,Normal,8 nov. 2018 00:29:31,8 mar. 2019 05:26:15,,,,teor,"fast-fix, tor-ci, travis, postfreeze-ok"
28378,"Add libsystemd-devel to the travis config, if available",reopened,defect,teor,Medium,Tor: unspecified,Core Tor/Tor,Tor: unspecified,Normal,8 nov. 2018 00:33:12,8 mar. 2019 05:26:00,#28113,,,teor,"fast-fix, tor-systemd, 029-backport, 034-backport, 035-backport, postfreeze-ok, tor-ci, 033-backport-unreached"
28381,Oreo adaptive icon shape,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,8 nov. 2018 10:19:36,6 dic. 2018 08:58:33,,,,cepxuo,"tbb-mobile, ux-team"
28396,Temporary gpg signature verification scripts are not removed,new,defect,boklm,Medium,,Applications/rbm,,Normal,11 nov. 2018 11:37:44,11 nov. 2018 11:37:44,,,,boklm,
28407,Host Name text area contains verified and unverified names on the same line,new,defect,metrics-team,Medium,,Metrics/Relay Search,,Normal,12 nov. 2018 07:23:04,14 nov. 2018 00:59:46,,,,karsten,
28411,Cannot view or edit tags on blog posts,new,defect,hiro,Medium,,Webpages/Blog,,Major,12 nov. 2018 14:17:39,10 dic. 2018 15:21:30,,,,steph,
28417,Translate glossary / browser manual translates 'Circuit' inconsistently,needs_review,defect,traumschule,Medium,,Community/Translations,,Normal,13 nov. 2018 04:59:33,5 dic. 2018 16:58:33,,,,traumschule,
28418,Improve NoScript documentation,new,defect,phoul,Medium,,Community/Tor Support,,Normal,13 nov. 2018 05:45:56,14 nov. 2018 12:19:11,,,,traumschule,noscript
28423,improve precision of finegrained periodic event scheduling?,assigned,defect,nickm,Medium,Tor: unspecified,Core Tor/Tor,,Normal,13 nov. 2018 14:51:20,15 ene. 2019 18:36:07,,,,nickm,040-deferred-201915
28424,Refactor hs_service_callback() to no longer need to run once per second?,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,13 nov. 2018 15:29:24,19 mar. 2019 19:00:51,,,,nickm,040-deferred-201915
28447,improve new SBWS rounding to exhibit uniform percent deltas,new,defect,,Medium,sbws: unspecified,Core Tor/sbws,sbws: 1.0.0,Normal,14 nov. 2018 13:02:03,30 nov. 2018 01:18:57,,,,starlight,
28449,Do we really need to run retry_listeners_callback so often?,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,14 nov. 2018 18:44:05,14 nov. 2018 19:17:02,,,,nickm,mainloop
28457,Appveyor: make doesn't stop when the first child process fails,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,15 nov. 2018 09:30:28,15 nov. 2018 09:30:28,,,,teor,tor-ci windows appveyor
28463,Measure exits as non-exits with 50% probability,new,defect,,Medium,sbws: unspecified,Core Tor/sbws,,Normal,15 nov. 2018 13:33:01,29 mar. 2019 15:48:06,#29954,,,teor,scanner
28481,Tor's startup time is getting slower on Android,accepted,defect,nickm,Medium,Tor: unspecified,Core Tor/Tor,Tor: 0.3.4.9,Normal,16 nov. 2018 17:55:06,27 feb. 2019 11:19:57,,,,akwizgran,android startup performance controller
28482,UI glitches after updating Tor Browser on Windows,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,16 nov. 2018 18:22:52,25 feb. 2019 12:29:51,,,,jlatino_11,tbb-update
28488,Fix absolute paths on lektor-staging.torproject.org,needs_review,defect,phoul,Medium,,Webpages/Support,,Normal,17 nov. 2018 09:32:27,17 nov. 2018 16:26:45,#24129,,,traumschule,
28490,"tb-manual/secure connections: fancy svg is not working, needs to be fixed or replaced",assigned,defect,wayward,Medium,,Community/Tor Browser Manual,,Normal,17 nov. 2018 11:56:42,27 nov. 2018 08:30:36,,,,emmapeel,
28493,Stop forcibly enabling protected headers (aka. Memory Hole) by default,needs_review,defect,sukhbir,Medium,,Applications/TorBirdy,,Normal,17 nov. 2018 15:16:15,14 ene. 2019 16:27:20,,,,intrigeri,
28499,tb-manual: create redirects for old resources,assigned,defect,hiro,Medium,,Webpages/Support,,Normal,18 nov. 2018 08:00:59,21 mar. 2019 21:55:09,,,,emmapeel,
28509,"Limit relay bandwidth self-tests based on RelayBandwidthRate, not BandwidthRate",new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,19 nov. 2018 02:24:37,14 abr. 2019 23:21:38,#22453,,,teor,"tor-bwauth, 035-backport, 034-backport-maybe, 033-backport-maybe, 029-backport-maybe-not, 041-proposed, 033-backport-unreached, needs-proposal"
28510,"When relays reset bandwidth tests, the test waits until the next directory document is received",new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,19 nov. 2018 03:16:42,14 abr. 2019 23:21:38,#22453,,,teor,"tor-bwauth, 035-backport, 034-backport-maybe, 033-backport-maybe, 029-backport-maybe-not, 033-backport-unreached, needs-proposal"
28511,"Limit the number of open testing circuits, and the total number of testing circuits",assigned,defect,neel,Medium,Tor: unspecified,Core Tor/Tor,,Normal,19 nov. 2018 03:24:16,14 abr. 2019 23:21:38,#22453,,,teor,"fast-fix, tor-bwauth, tor-dos, 035-backport, 034-backport, 029-backport, 041-proposed, 033-backport-unreached, needs-proposal"
28512,Increase NUM_PARALLEL_TESTING_CIRCS to avoid circuit windows,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,19 nov. 2018 03:29:18,14 abr. 2019 23:21:38,#22453,,,teor,"tor-bwauth, 035-backport, 034-backport-maybe, 033-backport-maybe, 029-backport-maybe-not, 033-backport-unreached, needs-proposal"
28513,Change SessionStore so it doesn't violate disk avoidence goal,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,19 nov. 2018 03:31:44,23 may. 2019 21:54:15,,,,sysrqb,"tbb-mobile, tbb-disk-leak"
28514,Open NUM_PARALLEL_TESTING_CIRCS when a bandwidth test is initiated,assigned,defect,neel,Medium,Tor: unspecified,Core Tor/Tor,,Normal,19 nov. 2018 03:41:08,17 abr. 2019 06:04:12,#22453,,,teor,"tor-dos, tor-bwauth, 035-backport, 034-backport-maybe, 033-backport-maybe, 029-backport-maybe-not, 033-backport-unreached, needs-proposal"
28516,tb-manual: add alt attributes to the images for accessibility,new,defect,phoul,Medium,,Community/Tor Browser Manual,,Normal,19 nov. 2018 09:56:01,19 nov. 2018 09:56:01,,,,emmapeel,
28520,tbb-testsuite: fix the tor_bridge test,assigned,defect,boklm,Medium,,Applications/Quality Assurance and Testing,,Normal,19 nov. 2018 16:36:31,4 abr. 2019 13:41:27,#27105,,,boklm,"tbb-testsuite, boklm201809, TorBrowserTeam201904"
28525,Make tor_addr_is_internal_() aware of RFC 6598 (Carrier Grade NAT/Large Scale NAT) IPv4 Ranges,merge_ready,defect,neel,Medium,Tor: 0.3.5.x-final,Core Tor/Tor,,Normal,19 nov. 2018 21:42:02,8 abr. 2019 23:11:24,#7971,,nickm,neel,"consider-backport-after-040-stable, ipv6, 040-deferred-20190220, 040-backport, 035-backport, 034-backport, 029-backport, security-low"
28544,about:tor onion along the bottom have inconsistent widths,assigned,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,21 nov. 2018 00:04:25,30 nov. 2018 14:44:24,,,,pospeselr,tbb-torbutton
28545,Use an 11 second download in sbws,new,defect,,Medium,sbws: unspecified,Core Tor/sbws,sbws: 1.0.0,Normal,21 nov. 2018 00:06:51,29 mar. 2019 15:48:06,#29954,,,teor,scanner
28548,llollxlloll.blogspot,new,defect,hiro,Medium,,Webpages/Blog,,Normal,21 nov. 2018 01:16:34,21 nov. 2018 01:16:34,,,,lolmlol,
28561,Migrate custom 'About Tor Browser' dialog from torbutton to tor-browser branding,assigned,defect,pospeselr,Medium,,Applications/Tor Browser,,Normal,21 nov. 2018 19:36:50,8 feb. 2019 15:00:39,#10760,,,pospeselr,
28589,Open trac tickets for every open sbws GitHub issue,assigned,defect,juga,Medium,sbws: unspecified,Core Tor/sbws,sbws: 1.0.5,Normal,23 nov. 2018 06:16:42,29 mar. 2019 15:21:00,#29953,1,,teor,"sbws-1.0-nice-moved-20181128, no-changes-version, sbws-11x-final-removed-20180318"
28597,Document SOCKSPolicy better,assigned,defect,teor,Medium,Tor: unspecified,Core Tor/Tor,,Normal,23 nov. 2018 11:59:40,20 feb. 2019 16:05:17,,,,teor,"easy, doc, fast-fix, postfreeze-ok, 040-deferred-20190220"
28609,browser.windows.create(createData) sometimes not displayed,needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,24 nov. 2018 13:29:09,30 nov. 2018 21:18:04,,,,NemoVoid,tbb-usability
28621,"Investigate ""website fingerprinting through cache occupancy channel""",new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,26 nov. 2018 18:56:37,21 dic. 2018 07:51:28,,,,arthuredelstein,
28625,Tor Browser gets stuck,needs_information,defect,tbb-team,Medium,,Applications/Tor Browser,,Minor,27 nov. 2018 09:20:58,30 nov. 2018 09:26:40,,,,kanda,
28627,[torsocks] AAAA replies from tor not handled,new,defect,dgoulet,Medium,,Core Tor/Torsocks,,Normal,27 nov. 2018 14:11:16,27 nov. 2018 14:11:16,,,,u,
28629,Add Graphs section to the Styleguide,assigned,defect,hiro,Medium,,Webpages/Styleguide,,Normal,27 nov. 2018 14:52:18,27 nov. 2018 14:52:18,,,,antonela,ux-team
28659,Appveyor CI: error removing temporary directories - permission denied,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,29 nov. 2018 10:38:13,13 feb. 2019 15:28:40,,,,rl1987,appveyor ci 034-backport 035-backport 040-backport
28664,Describe consensus digest calculation,assigned,defect,teor,Medium,Tor: unspecified,Core Tor/Tor,,Normal,29 nov. 2018 18:41:29,8 mar. 2019 04:51:00,,,,atagar,"fast-fix, tor-spec, doc, postfreeze-ok, 040-deferred-20190220"
28665,tbb-testsuite: fix the fp_navigator test,assigned,defect,boklm,Medium,,Applications/Quality Assurance and Testing,,Normal,29 nov. 2018 18:46:10,30 abr. 2019 10:35:22,#27105,,,boklm,"tbb-testsuite, boklm201811, TorBrowserTeam201904"
28667,Obtain the new descriptors and network status documents by signals instead of every 5min,new,defect,,Medium,sbws: unspecified,Core Tor/sbws,,Normal,29 nov. 2018 21:14:34,29 mar. 2019 15:38:34,#28684,1,,juga,"tech-debt, refactor, scanner, relays"
28681,reflected XSS metrics.torproject.org,new,defect,metrics-team,Medium,,Metrics/Relay Search,,Major,2 dic. 2018 07:41:05,3 dic. 2018 19:07:50,,,,0x539h,"xss, cross-site scripting"
28684,Make sbws easy to understand and maintain,new,defect,,Medium,sbws: unspecified,Core Tor/sbws,,Normal,2 dic. 2018 16:45:10,11 ene. 2019 13:49:32,,,,juga,
28688,torsocks: Unsupported syscall errors in version 2.3.0,new,defect,dgoulet,Medium,,Core Tor/Torsocks,Tor: 0.3.4.9,Normal,2 dic. 2018 22:18:57,3 ene. 2019 22:42:14,,,,yurivict271,
28699,Tor Browser is not properly shutting down tor,new,defect,brade,Medium,,Applications/Tor Launcher,,Normal,3 dic. 2018 10:58:09,3 dic. 2018 13:38:38,,,,gk,
28702,bootstrapping slow at times,needs_information,defect,,Medium,Tor: unspecified,Core Tor/Tor,Tor: 0.3.4.9,Normal,3 dic. 2018 13:14:32,15 ene. 2019 02:16:04,,,,weasel,
28703,bootstrapping very slow with filtered network,new,defect,,Medium,Tor: unspecified,Core Tor/Tor,Tor: 0.3.4.9,Normal,3 dic. 2018 13:20:24,15 ene. 2019 02:15:34,#28702,,,weasel,
28706,Maybe implement resolving destination domain using Tor's RESOLVE and ADDRMAP events,new,defect,,Medium,sbws: unspecified,Core Tor/sbws,,Normal,3 dic. 2018 22:04:44,4 dic. 2018 02:15:32,,,,juga,
28707,[meta] Backport Mozilla Security Patches,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,3 dic. 2018 22:24:01,13 dic. 2018 14:55:01,,,,tom,
28709,Backport Fuzzyfox,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,3 dic. 2018 22:25:51,3 dic. 2018 22:25:51,#28707,,,tom,
28710,Randomize small allocations in mozjemalloc,new,defect,tbb-team,Medium,,Applications/Tor Browser,,Normal,3 dic. 2018 22:27:37,6 feb. 2019 15:45:42,#28707,,,tom,
28714,"""No circuits are opened"" on controllers that DisablePredictedCircuits and build 2-hop circuits",new,defect,,Medium,Tor: unspecified,Core Tor/Tor,,Normal,4 dic. 2018 02:35:51,20 feb. 2019 16:05:17,,,,teor,"tor-bwauth, tor-bootstrap, 040-deferred-20190220"
28718,Simplify configuration options,new,defect,,Medium,sbws: unspecified,Core Tor/sbws,,Normal,4 dic. 2018 09:39:48,29 mar. 2019 15:37:18,#28684,1,,juga,"tech-debt, refactor, config"
